DATE,S&P500,JPX400,SSEC,KOSPI
2016-12-20,2270.76,13912.64,3102.88,2041.94
2016-12-21,2265.18,13850.89,3137.43,2037.96
2016-12-22,2260.96,13841.55,3139.56,2035.73
2016-12-23,2263.79,,3110.15,2035.9
2016-12-24,,,,2035.9
2016-12-25,,,,2035.9
2016-12-26,,13785.73,3122.57,2037.75
2016-12-27,2268.88,13775.68,3114.66,2042.17
2016-12-28,2249.92,13780.5,3102.24,2024.49
2016-12-29,2249.26,13622,3096.1,2026.46
2016-12-30,2238.83,13614.8,3103.64,2026.46
2016-12-31,,,,2026.46
2017-01-01,,,,2026.46
2017-01-02,,,,2026.16
2017-01-03,2257.83,,3135.92,2043.97
2017-01-04,2270.75,13938.86,3158.79,2045.64
2017-01-05,2269,13950.4,3165.41,2041.95
2017-01-06,2276.98,13928.49,3154.32,2049.12
2017-01-07,,,,2049.12
2017-01-08,,,,2049.12
2017-01-09,2268.9,,3171.24,2048.78
2017-01-10,2268.9,13816.61,3161.67,2045.12
2017-01-11,2275.32,13886.42,3136.75,2075.17
2017-01-12,2270.44,13743.96,3119.29,2087.14
2017-01-13,2274.64,13842.86,3112.76,2076.79
2017-01-14,,,,2076.79
2017-01-15,,,,2076.79
2017-01-16,,13716.75,3103.43,2064.17
2017-01-17,2267.89,13516.3,3108.77,2071.87
2017-01-18,2271.89,13563.75,3113.01,2070.54
2017-01-19,2263.69,13695.53,3101.3,2072.79
2017-01-20,2271.31,13747.11,3123.14,2065.61
2017-01-21,,,,2065.61
2017-01-22,,,,2065.61
2017-01-23,2265.2,13567.32,3136.77,2065.99
2017-01-24,2280.07,13495.86,3142.55,2065.76
2017-01-25,2298.37,13635.86,3149.55,2066.94
2017-01-26,2296.68,13859.63,3159.17,2083.59
2017-01-27,2294.69,13907.16,,2083.59
2017-01-28,,,,2083.59
2017-01-29,,,,2083.59
2017-01-30,2280.9,13849.28,,2083.59
2017-01-31,2278.87,13642.35,,2067.57
2017-02-01,2279.55,13696.93,,2080.48
2017-02-02,2280.85,13550.3,,2071.01
2017-02-03,2297.42,13576.07,3140.17,2073.16
2017-02-04,,,,2073.16
2017-02-05,,,,2073.16
2017-02-06,2292.56,13618.16,3156.98,2077.66
2017-02-07,2293.08,13590.4,3153.09,2075.21
2017-02-08,2294.67,13673.03,3166.98,2065.08
2017-02-09,2307.87,13571.04,3183.18,2065.88
2017-02-10,2316.1,13876.41,3196.7,2075.08
2017-02-11,,,,2075.08
2017-02-12,,,,2075.08
2017-02-13,2328.25,13946.05,3216.84,2078.65
2017-02-14,2337.58,13794.36,3217.93,2074.57
2017-02-15,2349.25,13942.28,3212.99,2083.86
2017-02-16,2347.22,13917.9,3229.62,2081.84
2017-02-17,2351.16,13855.47,3202.08,2080.58
2017-02-18,,,,2080.58
2017-02-19,,,,2080.58
2017-02-20,,13875.93,3239.96,2084.39
2017-02-21,2365.38,13959.68,3253.33,2102.93
2017-02-22,2362.82,13962.42,3261.22,2106.61
2017-02-23,2363.81,13952.96,3251.38,2107.63
2017-02-24,2367.34,13893.04,3253.43,2094.12
2017-02-25,,,,2094.12
2017-02-26,,,,2094.12
2017-02-27,2369.75,13741.44,3228.66,2085.52
2017-02-28,2363.64,13748.21,3241.73,2091.64
2017-03-01,2395.96,13917.46,3246.93,2091.64
2017-03-02,2381.92,14023.74,3230.03,2102.65
2017-03-03,2383.12,13955.44,3218.31,2078.75
2017-03-04,,,,2078.75
2017-03-05,,,,2078.75
2017-03-06,2375.31,13918.68,3233.87,2081.36
2017-03-07,2368.39,13918.61,3242.41,2094.05
2017-03-08,2362.98,13872.02,3240.66,2095.41
2017-03-09,2364.87,13910.16,3216.75,2091.06
2017-03-10,2372.6,14087.26,3212.76,2097.35
2017-03-11,,,,2097.35
2017-03-12,,,,2097.35
2017-03-13,2373.47,14117.98,3237.02,2117.59
2017-03-14,2365.45,14096.33,3239.33,2133.78
2017-03-15,2385.26,14080.15,3241.76,2133
2017-03-16,2381.38,14087.07,3268.94,2150.08
2017-03-17,2378.25,14019.31,3237.45,2164.58
2017-03-18,,,,2164.58
2017-03-19,,,,2164.58
2017-03-20,2373.47,,3250.81,2157.01
2017-03-21,2344.02,13987,3261.61,2178.38
2017-03-22,2348.45,13679.58,3245.22,2168.3
2017-03-23,2345.96,13688.7,3248.55,2172.72
2017-03-24,2343.98,13806.87,3269.45,2168.95
2017-03-25,,,,2168.95
2017-03-26,,,,2168.95
2017-03-27,2341.59,13628.67,3266.96,2155.66
2017-03-28,2358.57,13815.79,3252.95,2163.31
2017-03-29,2361.13,13786.12,3241.31,2166.98
2017-03-30,2368.06,13651.02,3210.24,2164.64
2017-03-31,2362.72,13522.45,3222.51,2160.23
2017-04-01,,,,2160.23
2017-04-02,,,,2160.23
2017-04-03,2358.84,13564.68,,2167.51
2017-04-04,2360.16,13463.23,,2161.1
2017-04-05,2352.95,13470.7,3270.31,2160.85
2017-04-06,2357.49,13257.8,3281,2152.75
2017-04-07,2355.54,13348.44,3286.62,2151.73
2017-04-08,,,,2151.73
2017-04-09,,,,2151.73
2017-04-10,2357.16,13436.16,3269.39,2133.32
2017-04-11,2353.78,13402.65,3288.97,2123.85
2017-04-12,2344.93,13271.23,3273.83,2128.91
2017-04-13,2328.95,13164.58,3275.96,2148.61
2017-04-14,,13086.35,3246.07,2134.88
2017-04-15,,,,2134.88
2017-04-16,,,,2134.88
2017-04-17,2349.01,13141.92,3222.17,2145.76
2017-04-18,2342.19,13187.25,3196.71,2148.46
2017-04-19,2338.17,13174.08,3170.69,2138.4
2017-04-20,2355.84,13180.06,3172.1,2149.15
2017-04-21,2348.69,13321.58,3173.15,2165.04
2017-04-22,,,,2165.04
2017-04-23,,,,2165.04
2017-04-24,2374.15,13447.69,3129.53,2173.74
2017-04-25,2388.61,13596.77,3134.57,2196.85
2017-04-26,2387.45,13763.69,3140.85,2207.84
2017-04-27,2388.77,13747.44,3152.19,2209.46
2017-04-28,2384.2,13691.54,3154.66,2205.44
2017-04-29,,,,2205.44
2017-04-30,,,,2205.44
2017-05-01,2388.33,13759.04,,2205.44
2017-05-02,2391.17,13849.15,3143.71,2219.67
2017-05-03,2388.13,,3135.35,2219.67
2017-05-04,2389.52,,3127.37,2241.24
2017-05-05,2399.29,,3103.04,2241.24
2017-05-06,,,,2241.24
2017-05-07,,,,2241.24
2017-05-08,2399.38,14168.72,3078.61,2292.76
2017-05-09,2396.92,14125.81,3080.53,2292.76
2017-05-10,2399.63,14146.47,3052.78,2270.12
2017-05-11,2394.44,14162.48,3061.5,2296.37
2017-05-12,2390.9,14111.69,3083.51,2286.02
2017-05-13,,,,2286.02
2017-05-14,,,,2286.02
2017-05-15,2402.32,14113.46,3090.23,2290.65
2017-05-16,2400.67,14143.97,3112.96,2295.33
2017-05-17,2357.03,14063.86,3104.44,2293.08
2017-05-18,2365.72,13875.98,3090.14,2286.82
2017-05-19,2381.73,13929.8,3090.63,2288.48
2017-05-20,,,,2288.48
2017-05-21,,,,2288.48
2017-05-22,2394.02,14004.89,3075.68,2304.03
2017-05-23,2398.42,13973.43,3061.95,2311.74
2017-05-24,2404.39,14050.51,3064.08,2317.34
2017-05-25,2415.07,14082.26,3107.83,2342.93
2017-05-26,2415.82,13997.82,3110.06,2355.3
2017-05-27,,,,2355.3
2017-05-28,,,,2355.3
2017-05-29,,13996.49,,2352.97
2017-05-30,2412.91,14013.81,,2343.68
2017-05-31,2411.8,13977.01,3117.18,2347.38
2017-06-01,2430.06,14142.82,3102.62,2344.61
2017-06-02,2439.07,14385.56,3105.54,2371.72
2017-06-03,,,,2371.72
2017-06-04,,,,2371.72
2017-06-05,2436.1,14358.44,3091.66,2368.62
2017-06-06,2429.33,14235.25,3102.13,2368.62
2017-06-07,2433.14,14232.32,3140.32,2360.14
2017-06-08,2433.79,14171.39,3150.33,2363.57
2017-06-09,2431.77,14169.7,3158.4,2381.69
2017-06-10,,,,2381.69
2017-06-11,,,,2381.69
2017-06-12,2429.39,14171.17,3139.88,2357.87
2017-06-13,2440.35,14190.22,3153.74,2374.7
2017-06-14,2437.92,14176.26,3130.67,2372.64
2017-06-15,2432.46,14133.94,3132.49,2361.65
2017-06-16,2433.15,14207.89,3123.17,2361.83
2017-06-17,,,,2361.83
2017-06-18,,,,2361.83
2017-06-19,2453.46,14285.19,3144.37,2370.9
2017-06-20,2437.03,14382.03,3140.01,2369.23
2017-06-21,2435.61,14338.68,3156.21,2357.53
2017-06-22,2434.5,14318.08,3147.45,2370.37
2017-06-23,2438.3,14332.34,3157.87,2378.6
2017-06-24,,,,2378.6
2017-06-25,,,,2378.6
2017-06-26,2439.07,14330.97,3185.44,2388.66
2017-06-27,2419.38,14392.02,3191.2,2391.95
2017-06-28,2440.69,14370.79,3173.2,2382.56
2017-06-29,2419.7,14452.92,3188.06,2395.66
2017-06-30,2423.41,14353.63,3192.43,2391.79
2017-07-01,,,,2391.79
2017-07-02,,,,2391.79
2017-07-03,2429.01,14376.53,3195.91,2394.48
2017-07-04,,14354.41,3182.8,2380.52
2017-07-05,2432.54,14427.45,3207.13,2388.35
2017-07-06,2409.75,14396.43,3212.44,2387.81
2017-07-07,2425.18,14321.41,3217.96,2379.87
2017-07-08,,,,2379.87
2017-07-09,,,,2379.87
2017-07-10,2427.43,14392.97,3212.63,2382.1
2017-07-11,2425.53,14490.33,3203.04,2396
2017-07-12,2443.25,14422.01,3197.54,2391.77
2017-07-13,2447.83,14417.78,3218.16,2409.49
2017-07-14,2459.27,14472.36,3222.42,2414.63
2017-07-15,,,,2414.63
2017-07-16,,,,2414.63
2017-07-17,2459.14,,3176.46,2425.1
2017-07-18,2460.61,14413.49,3187.57,2426.04
2017-07-19,2473.83,14415.64,3230.98,2429.94
2017-07-20,2473.45,14521.06,3244.86,2441.84
2017-07-21,2472.54,14489.08,3237.98,2450.06
2017-07-22,,,,2450.06
2017-07-23,,,,2450.06
2017-07-24,2469.91,14403.12,3250.6,2451.53
2017-07-25,2477.13,14370.27,3243.69,2439.9
2017-07-26,2477.83,14400.6,3247.67,2434.51
2017-07-27,2475.42,14447,3249.78,2443.24
2017-07-28,2472.1,14407.95,3253.24,2400.99
2017-07-29,,,,2400.99
2017-07-30,,,,2400.99
2017-07-31,2470.3,14389.93,3273.03,2402.71
2017-08-01,2476.35,14491.3,3292.64,2422.96
2017-08-02,2477.57,14540,3285.06,2427.63
2017-08-03,2472.16,14541.17,3272.93,2386.85
2017-08-04,2476.83,14512.7,3262.08,2395.45
2017-08-05,,,,2395.45
2017-08-06,,,,2395.45
2017-08-07,2480.91,14570.62,3279.46,2398.75
2017-08-08,2474.92,14526.88,3281.87,2394.73
2017-08-09,2474.02,14375.72,3275.57,2368.39
2017-08-10,2438.21,14367.56,3261.75,2359.47
2017-08-11,2441.32,,3208.54,2319.71
2017-08-12,,,,2319.71
2017-08-13,,,,2319.71
2017-08-14,2465.84,14209.59,3237.36,2334.22
2017-08-15,2464.61,14363.9,3251.26,2334.22
2017-08-16,2468.11,14357.87,3246.45,2348.26
2017-08-17,2430.01,14336.8,3268.43,2361.67
2017-08-18,2425.55,14183.05,3268.72,2358.37
2017-08-19,,,,2358.37
2017-08-20,,,,2358.37
2017-08-21,2428.37,14149.46,3286.91,2355
2017-08-22,2452.51,14155.3,3290.23,2365.33
2017-08-23,2444.04,14185.62,3287.7,2366.4
2017-08-24,2438.97,14111.9,3271.51,2375.84
2017-08-25,2443.05,14150.09,3331.52,2378.51
2017-08-26,,,,2378.51
2017-08-27,,,,2378.51
2017-08-28,2444.24,14174.36,3362.65,2370.3
2017-08-29,2446.3,14151.8,3365.23,2364.74
2017-08-30,2457.59,14236.29,3363.63,2372.29
2017-08-31,2471.65,14324.41,3360.81,2363.19
2017-09-01,2476.55,14337.13,3367.12,2357.69
2017-09-02,,,,2357.69
2017-09-03,,,,2357.69
2017-09-04,,14209.33,3379.58,2329.65
2017-09-05,2457.85,14109.19,3384.32,2326.62
2017-09-06,2465.54,14113.1,3385.39,2319.82
2017-09-07,2465.1,14161.14,3365.5,2346.19
2017-09-08,2461.43,14117.86,3365.24,2343.72
2017-09-09,,,,2343.72
2017-09-10,,,,2343.72
2017-09-11,2488.11,14286.81,3376.42,2359.08
2017-09-12,2496.48,14422.19,3379.49,2365.47
2017-09-13,2498.37,14503.72,3384.15,2360.18
2017-09-14,2495.62,14456.52,3371.43,2377.66
2017-09-15,2500.23,14507.4,3353.62,2386.07
2017-09-16,,,,2386.07
2017-09-17,,,,2386.07
2017-09-18,2503.87,,3362.86,2418.21
2017-09-19,2506.65,14760.33,3356.84,2416.05
2017-09-20,2508.24,14755.51,3366,2412.2
2017-09-21,2500.6,14761.75,3357.81,2406.5
2017-09-22,2502.22,14730.49,3352.53,2388.71
2017-09-23,,,,2388.71
2017-09-24,,,,2388.71
2017-09-25,2496.66,14797.55,3341.55,2380.4
2017-09-26,2496.84,14787.87,3343.58,2374.32
2017-09-27,2507.04,14706.31,3345.27,2372.57
2017-09-28,2510.06,14799.6,3339.64,2373.14
2017-09-29,2519.36,14787.2,3348.94,2394.47
2017-09-30,,,,2394.47
2017-10-01,,,,2394.47
2017-10-02,2529.12,14771.87,,2394.47
2017-10-03,2534.58,14880.19,,2394.47
2017-10-04,2537.74,14882.12,,2394.47
2017-10-05,2552.07,14860.37,,2394.47
2017-10-06,2549.33,14891.99,,2394.47
2017-10-07,,,,2394.47
2017-10-08,,,,2394.47
2017-10-09,2544.73,,3374.38,2394.47
2017-10-10,2550.64,14959.51,3382.99,2433.81
2017-10-11,2555.24,14976.46,3388.28,2458.16
2017-10-12,2550.93,15005.17,3386.1,2474.76
2017-10-13,2553.17,15091.04,3390.52,2473.62
2017-10-14,,,,2473.62
2017-10-15,,,,2473.62
2017-10-16,2557.64,15190.57,3378.47,2480.05
2017-10-17,2559.36,15243.95,3372.04,2484.37
2017-10-18,2561.26,15271.15,3381.79,2482.91
2017-10-19,2562.1,15329.29,3370.17,2473.06
2017-10-20,2575.21,15336.31,3378.65,2489.54
2017-10-21,,,,2489.54
2017-10-22,,,,2489.54
2017-10-23,2564.98,15471.27,3380.7,2490.05
2017-10-24,2569.13,15566.19,3388.25,2490.49
2017-10-25,2557.15,15512.54,3396.9,2492.5
2017-10-26,2560.4,15533.24,3407.57,2480.63
2017-10-27,2581.07,15680.88,3416.81,2496.63
2017-10-28,,,,2496.63
2017-10-29,,,,2496.63
2017-10-30,2572.83,15678.11,3390.34,2501.93
2017-10-31,2575.26,15630.13,3393.34,2523.43
2017-11-01,2579.36,15840.8,3395.91,2556.47
2017-11-02,2579.85,15904.66,3383.31,2546.36
2017-11-03,2587.84,,3371.74,2557.97
2017-11-04,,,,2557.97
2017-11-05,,,,2557.97
2017-11-06,2591.13,15905.43,3388.17,2549.41
2017-11-07,2590.64,16110.88,3413.57,2545.44
2017-11-08,2594.38,16144.9,3415.46,2552.4
2017-11-09,2584.62,16119.73,3427.79,2550.57
2017-11-10,2582.3,15993.18,3432.67,2542.95
2017-11-11,,,,2542.95
2017-11-12,,,,2542.95
2017-11-13,2584.84,15814.72,3447.84,2530.35
2017-11-14,2578.87,15775.85,3429.55,2526.64
2017-11-15,2564.62,15484.67,3402.52,2518.25
2017-11-16,2585.64,15641.77,3399.25,2534.79
2017-11-17,2578.85,15662.45,3382.91,2533.99
2017-11-18,,,,2533.99
2017-11-19,,,,2533.99
2017-11-20,2582.14,15605.75,3392.4,2527.67
2017-11-21,2599.03,15702.44,3410.5,2530.7
2017-11-22,2597.08,15746.46,3430.46,2540.51
2017-11-23,,,3351.92,2537.15
2017-11-24,2602.42,15774.98,3353.82,2544.33
2017-11-25,,,,2544.33
2017-11-26,,,,2544.33
2017-11-27,2601.42,15733.5,3322.23,2507.81
2017-11-28,2627.04,15695.54,3333.66,2514.19
2017-11-29,2626.07,15825.25,3337.86,2512.9
2017-11-30,2647.58,15876.76,3317.19,2476.37
2017-12-01,2642.22,15923.64,3317.62,2475.41
2017-12-02,,,,2475.41
2017-12-03,,,,2475.41
2017-12-04,2639.44,15832.47,3309.62,2501.67
2017-12-05,2629.57,15878.81,3303.68,2510.12
2017-12-06,2629.27,15642.21,3293.96,2474.37
2017-12-07,2636.98,15825.72,3272.05,2461.98
2017-12-08,2651.5,15992.31,3289.99,2464
2017-12-09,,,,2464
2017-12-10,,,,2464
2017-12-11,2659.99,16074.49,3322.2,2471.49
2017-12-12,2664.11,16086,3280.81,2461
2017-12-13,2662.85,16041.81,3303.04,2480.55
2017-12-14,2652.01,16007.69,3292.44,2469.48
2017-12-15,2675.81,15870.85,3266.14,2482.07
2017-12-16,,,,2482.07
2017-12-17,,,,2482.07
2017-12-18,2690.16,16101.98,3267.92,2481.88
2017-12-19,2681.47,16086.39,3296.54,2478.53
2017-12-20,2679.25,16140.42,3287.61,2472.37
2017-12-21,2684.57,16138.8,3300.06,2429.83
2017-12-22,2683.34,16194.07,3297.06,2440.54
2017-12-23,,,,2440.54
2017-12-24,,,,2440.54
2017-12-25,,16226.96,3280.46,2440.54
2017-12-26,2680.5,16183.77,3306.12,2427.34
2017-12-27,2682.62,16189.42,3275.78,2436.67
2017-12-28,2687.54,16096.76,3296.38,2467.49
2017-12-29,2673.61,16074.1,3307.17,2467.49
2017-12-30,,,,2467.49
2017-12-31,,,,2467.49
2018-01-01,,,,2467.49
2018-01-02,2695.81,,3348.33,2479.65
2018-01-03,2713.06,,3369.11,2486.35
2018-01-04,2723.99,16499.82,3385.71,2466.46
2018-01-05,2743.15,16662.53,3391.75,2497.52
2018-01-06,,,,2497.52
2018-01-07,,,,2497.52
2018-01-08,2747.71,,3409.48,2513.28
2018-01-09,2751.29,16751.22,3413.9,2510.23
2018-01-10,2748.23,16759.35,3421.83,2499.75
2018-01-11,2767.56,16714.83,3425.34,2487.91
2018-01-12,2786.24,16608.74,3428.94,2496.42
2018-01-13,,,,2496.42
2018-01-14,,,,2496.42
2018-01-15,,16677.75,3410.49,2503.73
2018-01-16,2776.42,16783.57,3436.59,2521.74
2018-01-17,2802.56,16760.16,3444.67,2515.43
2018-01-18,2798.03,16638.78,3474.75,2515.81
2018-01-19,2810.3,16740.5,3487.86,2520.26
2018-01-20,,,,2520.26
2018-01-21,,,,2520.26
2018-01-22,2832.97,16764.03,3501.36,2502.11
2018-01-23,2839.13,16937.63,3546.5,2536.6
2018-01-24,2837.54,16848.67,3559.47,2538
2018-01-25,2839.25,16697.12,3548.31,2562.23
2018-01-26,2872.87,16637.47,3558.13,2574.76
2018-01-27,,,,2574.76
2018-01-28,,,,2574.76
2018-01-29,2853.53,16637.12,3523,2598.19
2018-01-30,2822.43,16443.04,3488.01,2567.74
2018-01-31,2823.81,16250.68,3480.83,2566.46
2018-02-01,2821.98,16531.91,3446.98,2568.54
2018-02-02,2762.13,16478.35,3462.08,2525.39
2018-02-03,,,,2525.39
2018-02-04,,,,2525.39
2018-02-05,2648.94,16129.28,3487.5,2491.75
2018-02-06,2695.14,15446.99,3370.65,2453.31
2018-02-07,2681.66,15496.7,3309.26,2396.56
2018-02-08,2581,15639.19,3262.05,2407.62
2018-02-09,2619.55,15342.58,3129.85,2363.77
2018-02-10,,,,2363.77
2018-02-11,,,,2363.77
2018-02-12,2656,,3154.13,2385.38
2018-02-13,2662.94,15208.86,3184.96,2395.19
2018-02-14,2698.63,15103.99,3199.16,2421.83
2018-02-15,2731.2,15242.44,,2421.83
2018-02-16,2732.22,15393.66,,2421.83
2018-02-17,,,,2421.83
2018-02-18,,,,2421.83
2018-02-19,,15715.77,,2442.82
2018-02-20,2716.26,15581.13,,2415.12
2018-02-21,2701.33,15558.41,,2429.65
2018-02-22,2703.96,15414.14,3268.56,2414.28
2018-02-23,2747.3,15534.16,3289.02,2451.52
2018-02-24,,,,2451.52
2018-02-25,,,,2451.52
2018-02-26,2779.6,15673.44,3329.57,2457.65
2018-02-27,2744.28,15824.99,3292.07,2456.14
2018-02-28,2713.83,15613.45,3259.41,2427.36
2018-03-01,2677.67,15370.06,3273.75,2427.36
2018-03-02,2691.25,15079.73,3254.53,2402.16
2018-03-03,,,,2402.16
2018-03-04,,,,2402.16
2018-03-05,2720.94,14989.64,3256.93,2375.06
2018-03-06,2728.12,15165.98,3289.64,2411.41
2018-03-07,2726.8,15061.52,3271.67,2401.82
2018-03-08,2738.97,15114.52,3288.41,2433.08
2018-03-09,2786.57,15170.6,3307.17,2459.45
2018-03-10,,,,2459.45
2018-03-11,,,,2459.45
2018-03-12,2783.02,15405.7,3326.7,2484.12
2018-03-13,2765.31,15488.55,3310.24,2494.49
2018-03-14,2749.48,15412.08,3291.38,2486.08
2018-03-15,2747.33,15420.43,3291.11,2492.38
2018-03-16,2752.01,15359.13,3269.88,2493.97
2018-03-17,,,,2493.97
2018-03-18,,,,2493.97
2018-03-19,2712.92,15216.66,3279.25,2475.03
2018-03-20,2716.94,15173.9,3290.64,2485.52
2018-03-21,2711.93,,3280.95,2484.97
2018-03-22,2643.69,15274.13,3263.48,2496.02
2018-03-23,2588.26,14722.22,3152.76,2416.76
2018-03-24,,,,2416.76
2018-03-25,,,,2416.76
2018-03-26,2658.55,14781.94,3133.72,2437.08
2018-03-27,2612.62,15190.57,3166.65,2452.06
2018-03-28,2605,15037.7,3122.29,2419.29
2018-03-29,2640.87,15068.42,3160.53,2436.37
2018-03-30,,15180.09,3168.9,2445.85
2018-03-31,,,,2445.85
2018-04-01,,,,2445.85
2018-04-02,2581.88,15105.77,3163.18,2444.16
2018-04-03,2614.45,15070.91,3136.63,2442.43
2018-04-04,2644.69,15085.57,3131.11,2408.06
2018-04-05,2662.84,15268.8,,2437.52
2018-04-06,2604.47,15214.06,,2429.58
2018-04-07,,,,2429.58
2018-04-08,,,,2429.58
2018-04-09,2613.16,15271.88,3138.29,2444.08
2018-04-10,2656.87,15332.88,3190.32,2450.74
2018-04-11,2642.19,15272.77,3208.08,2444.22
2018-04-12,2663.99,15207.76,3180.16,2442.71
2018-04-13,2656.3,15299.88,3159.05,2455.07
2018-04-14,,,,2455.07
2018-04-15,,,,2455.07
2018-04-16,2677.84,15362.42,3110.65,2457.49
2018-04-17,2706.39,15314.69,3066.8,2453.77
2018-04-18,2708.64,15485.76,3091.4,2479.98
2018-04-19,2693.13,15487.14,3117.38,2486.1
2018-04-20,2670.14,15479.43,3071.54,2476.33
2018-04-21,,,,2476.33
2018-04-22,,,,2476.33
2018-04-23,2670.29,15472.95,3068.01,2474.11
2018-04-24,2634.56,15643.98,3128.93,2464.14
2018-04-25,2639.4,15619.67,3117.97,2448.81
2018-04-26,2666.94,15668.96,3075.03,2475.64
2018-04-27,2669.91,15712.78,3082.23,2492.4
2018-04-28,,,,2492.4
2018-04-29,,,,2492.4
2018-04-30,2648.05,,,2515.38
2018-05-01,2654.8,15692.9,,2515.38
2018-05-02,2635.67,15664.76,3081.18,2505.61
2018-05-03,2629.73,,3100.86,2487.25
2018-05-04,2663.42,,3091.03,2461.38
2018-05-05,,,,2461.38
2018-05-06,,,,2461.38
2018-05-07,2672.63,15668.45,3136.64,2461.38
2018-05-08,2671.92,15722.66,3161.5,2449.81
2018-05-09,2697.79,15641.32,3159.15,2443.98
2018-05-10,2723.07,15679.81,3174.41,2464.16
2018-05-11,2727.72,15845.85,3163.26,2477.71
2018-05-12,,,,2477.71
2018-05-13,,,,2477.71
2018-05-14,2730.13,15947.76,3174.03,2476.11
2018-05-15,2711.45,15934.22,3192.12,2458.54
2018-05-16,2722.46,15885.26,3169.57,2459.82
2018-05-17,2720.13,15957.84,3154.28,2448.45
2018-05-18,2712.97,16027.23,3193.3,2460.65
2018-05-19,,,,2460.65
2018-05-20,,,,2460.65
2018-05-21,2733.01,16014.89,3213.84,2465.57
2018-05-22,2724.44,15985.25,3214.35,2465.57
2018-05-23,2733.29,15866.18,3168.96,2471.91
2018-05-24,2727.76,15676.61,3154.65,2466.01
2018-05-25,2721.33,15658.96,3141.3,2460.8
2018-05-26,,,,2460.8
2018-05-27,,,,2460.8
2018-05-28,,15662.22,3135.08,2478.96
2018-05-29,2689.86,15593.88,3120.46,2457.25
2018-05-30,2724.01,15349.23,3041.44,2409.03
2018-05-31,2705.27,15449.7,3095.47,2423.01
2018-06-01,2734.62,15456.13,3075.14,2438.96
2018-06-02,,,,2438.96
2018-06-03,,,,2438.96
2018-06-04,2746.87,15688.24,3091.19,2447.76
2018-06-05,2748.8,15696.35,3114.21,2453.76
2018-06-06,2772.35,15723.28,3115.18,2453.76
2018-06-07,2770.37,15821.95,3109.5,2470.58
2018-06-08,2779.03,15742.77,3067.15,2451.58
2018-06-09,,,,2451.58
2018-06-10,,,,2451.58
2018-06-11,2782,15785.2,3052.78,2470.15
2018-06-12,2786.85,15848.58,3079.8,2468.83
2018-06-13,2775.63,15924.62,3049.8,2468.83
2018-06-14,2782.49,15773.79,3044.16,2423.48
2018-06-15,2779.66,15835.08,3021.9,2404.04
2018-06-16,,,,2404.04
2018-06-17,,,,2404.04
2018-06-18,2773.75,15680.93,,2376.24
2018-06-19,2762.59,15440.16,2907.82,2340.11
2018-06-20,2767.32,15524.17,2915.73,2363.91
2018-06-21,2749.76,15511.41,2875.81,2337.83
2018-06-22,2754.88,15453.9,2889.76,2357.22
2018-06-23,,,,2357.22
2018-06-24,,,,2357.22
2018-06-25,2717.07,15323.3,2859.34,2357.88
2018-06-26,2723.06,15350.85,2844.51,2350.92
2018-06-27,2699.63,15332.01,2813.18,2342.03
2018-06-28,2716.31,15285.74,2786.9,2314.24
2018-06-29,2718.37,15312.4,2847.42,2326.13
2018-06-30,,,,2326.13
2018-07-01,,,,2326.13
2018-07-02,2726.71,14998.3,2775.56,2271.54
2018-07-03,2713.22,14981.28,2786.89,2272.76
2018-07-04,,14996.21,2759.13,2265.46
2018-07-05,2736.61,14856.46,2733.88,2257.55
2018-07-06,2759.82,14993.59,2747.23,2272.87
2018-07-07,,,,2272.87
2018-07-08,,,,2272.87
2018-07-09,2784.17,15168.98,2815.11,2285.8
2018-07-10,2793.84,15212.65,2827.63,2294.16
2018-07-11,2774.02,15089,2777.77,2280.62
2018-07-12,2798.29,15159.56,2837.66,2285.06
2018-07-13,2801.31,15342.42,2831.18,2310.9
2018-07-14,,,,2310.9
2018-07-15,,,,2310.9
2018-07-16,2798.43,,2814.04,2301.99
2018-07-17,2809.55,15460.01,2798.13,2297.92
2018-07-18,2815.62,15509.89,2787.26,2290.11
2018-07-19,2804.49,15483.87,2772.55,2282.29
2018-07-20,2801.83,15449.31,2829.27,2289.19
2018-07-21,,,,2289.19
2018-07-22,,,,2289.19
2018-07-23,2806.98,15391.83,2859.54,2269.31
2018-07-24,2820.4,15457.69,2905.56,2280.2
2018-07-25,2846.07,15517.35,2903.65,2273.03
2018-07-26,2837.44,15609.54,2882.23,2289.06
2018-07-27,2818.82,15694.7,2873.59,2294.99
2018-07-28,,,,2294.99
2018-07-29,,,,2294.99
2018-07-30,2802.6,15620.76,2869.05,2293.51
2018-07-31,2816.29,15499.78,2876.4,2295.26
2018-08-01,2813.36,15641.05,2824.53,2307.07
2018-08-02,2827.22,15482.91,2768.02,2270.2
2018-08-03,2840.35,15412.82,2740.44,2287.68
2018-08-04,,,,2287.68
2018-08-05,,,,2287.68
2018-08-06,2850.4,15340.13,2705.16,2286.5
2018-08-07,2858.45,15460.54,2779.37,2300.16
2018-08-08,2857.7,15442.46,2744.07,2301.45
2018-08-09,2853.58,15394.78,2794.38,2303.71
2018-08-10,2833.28,15207.17,2795.31,2282.79
2018-08-11,,,,2282.79
2018-08-12,,,,2282.79
2018-08-13,2821.93,14879.42,2785.87,2248.45
2018-08-14,2839.96,15131.82,2780.96,2258.91
2018-08-15,2818.37,15026.32,2723.26,2258.91
2018-08-16,2840.69,14955.67,2705.19,2240.8
